"1754_1304_331_6000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1754_1304_331_6000_DC002959","BULK_OH_1754_1304_331_6000_DC002959_ALC0016742","1754_1304_331_6000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.46"
"0753_1382_073_1000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0753_1382_073_1000_DC002959","BULK_OH_0753_1382_073_1000_DC002959_ALC0016742","0753_1382_073_1000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.46"
"1753_1371_073_5000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1753_1371_073_5000_DC002959","BULK_OH_1753_1371_073_5000_DC002959_ALC0016742","1753_1371_073_5000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.46"
"1753_1372_615_4000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1753_1372_615_4000_DC002959","BULK_OH_1753_1372_615_4000_DC002959_ALC0016742","1753_1372_615_4000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.47"
"0753_1769_331_5000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0753_1769_331_5000_DC002959","BULK_OH_0753_1769_331_5000_DC002959_ALC0016742","0753_1769_331_5000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.47"
"0753_1378_683_6000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0753_1378_683_6000_DC002959","BULK_OH_0753_1378_683_6000_DC002959_ALC0016742","0753_1378_683_6000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.47"
"0753_1382_683_5000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0753_1382_683_5000_DC002959","BULK_OH_0753_1382_683_5000_DC002959_ALC0016742","0753_1382_683_5000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.48"
"1754_2012_073_2000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1754_2012_073_2000_DC002959","BULK_OH_1754_2012_073_2000_DC002959_ALC0016742","1754_2012_073_2000","","41","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.48"
"1753_2130_073_4000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1753_2130_073_4000_DC002959","BULK_OH_1753_2130_073_4000_DC002959_ALC0016742","1753_2130_073_4000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.48"
"1753_1371_683_1000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_1753_1371_683_1000_DC002959","BULK_OH_1753_1371_683_1000_DC002959_ALC0016742","1753_1371_683_1000","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.48"
"2693_8201_153_2000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_2693_8201_153_2000_DC002959","BULK_OH_2693_8201_153_2000_DC002959_ALC0016742","2693_8201_153_2000","","67","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.49"
"0118_5362_915_2628","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0118_5362_915_2628_DC002959","BULK_OH_0118_5362_915_2628_DC002959_ALC0016742","0118_5362_915_2628","","8","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.49"
"0118_5312_896_3634","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0118_5312_896_3634_DC002959","BULK_OH_0118_5312_896_3634_DC002959_ALC0016742","0118_5312_896_3634","","6","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.49"
"0118_5312_896_3834","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0118_5312_896_3834_DC002959","BULK_OH_0118_5312_896_3834_DC002959_ALC0016742","0118_5312_896_3834","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.50"
"0751_2640_073_1616","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_0751_2640_073_1616_DC002959","BULK_OH_0751_2640_073_1616_DC002959_ALC0016742","0751_2640_073_1616","","5","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.50"
"2696_3084_027_2000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_2696_3084_027_2000_DC002959","BULK_OH_2696_3084_027_2000_DC002959_ALC0016742","2696_3084_027_2000","","31","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.50"
"2698_3081_073_2000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_2698_3081_073_2000_DC002959","BULK_OH_2698_3081_073_2000_DC002959_ALC0016742","2698_3081_073_2000","","35","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.51"
"2698_3081_073_3000","AEO_DC_002959","AEO_ST_006900","20231120","20231121","20231124","BULK_OH_2698_3081_073_3000_DC002959","BULK_OH_2698_3081_073_3000_DC002959_ALC0016742","2698_3081_073_3000","","44","0","0","0016742","1","N","","DEPLOYMENT","0","Manual Import","0000000000","  ","2023-11-20.22.14.51"
